Q-State,Temperature,Pressure,External Observers,Entanglement Level,Probability of Outcome,Decision Superposition,Outcome
"[0.1490431334907914, 0.9888306954980949]",33.62074254810153,1018.2752427459368,0,0.5051531149361008,0.8338171692106008,0,Yes
"[0.7179945692737673, 0.6960487041101199]",17.88562497672579,1040.2653909163146,0,0.9552995441553854,0.9642158497242885,1,Yes
"[0.1783316355915977, 0.983970440484482]",24.326977527113847,999.5838775684045,4,0.3139100227027827,0.6675218073577283,0,No
"[0.061079552601884975, 0.9981329010978216]",34.12449718213407,1031.03601430681,8,0.016070918000800738,0.5552613508301205,0,No
"[0.6726328033664223, 0.7399764265403513]",21.328463819569183,1037.1125468949303,9,0.012105757819661611,0.8888887224712019,1,Yes
"[0.5655384760492087, 0.824721911984845]",19.212200716994623,1023.0964298301441,7,0.6442820849385927,0.48128234411324,1,No
"[0.8873038343082855, 0.46118532676334634]",17.67904720852517,980.5908241089352,2,0.4067134006398724,0.5288328374964859,0,No
"[0.992588598047777, 0.12152314604859682]",21.00052420694404,1004.847717735755,7,0.2647244526163368,0.6103480954184181,1,No
"[0.23211410467804472, 0.9726885639347825]",22.93920837944659,1039.2429007198537,4,0.5913000845895013,0.19869661904105396,1,No
"[0.9937628930377459, 0.11151373198512224]",17.297592671894886,1014.8441504787088,4,0.49578317419417006,0.9319478895746175,0,No
"[0.1154376013385925, 0.9933147337058845]",29.075960857335716,1044.6703294184636,1,0.2155246290078039,0.7847761817761567,1,Yes
"[0.11936681225266128, 0.9928502224065007]",25.902915292453343,985.1642458616749,8,0.9517718925371252,0.7171057110316487,1,No
"[0.9386526329285181, 0.34486408148190867]",30.660074565920706,1007.3075733436713,4,0.30562381978663844,0.7332897494200662,0,No
"[0.9047453472397603, 0.4259528807837854]",28.661127446428118,985.9504689920433,5,0.6034378508366215,0.6621832482595355,1,No
"[0.9184961188102548, 0.39542999346344254]",32.86297958303369,1048.2779548785352,2,0.8389071372082061,0.7732532672819968,0,No
"[0.860634440991651, 0.5092232899023651]",22.452210685780628,1001.9205427084172,6,0.42240681069304964,0.4715532945794959,1,No
"[0.08561427649835729, 0.9963283573499565]",22.556293607021487,1008.2991184018603,5,0.9596825027557939,0.7854740638020885,0,Yes
"[0.10855990367285831, 0.9940899090698686]",23.65505120718586,1011.4295539685435,4,0.5860531131432952,0.29965516985247187,1,No
"[0.9387511363885185, 0.3445958559374522]",27.16456949774887,1043.4285533535362,0,0.9326856444236449,0.49220173803777545,1,Yes
"[0.2149224886474244, 0.9766311094131693]",23.982993044180674,1001.1347670379649,7,0.3421841154334436,0.7154980233631731,0,No
"[0.8307022345728367, 0.5567169814867298]",30.066524302211185,994.1353856113088,3,0.8579736075564857,0.6816030531590369,1,Yes
"[0.4223734335375874, 0.9064219120485058]",20.136602949214723,1043.876605322316,0,0.007010674419068552,0.2986921154607368,1,Yes
"[0.6904837229046711, 0.7233479303929093]",16.32154903019487,988.7242061420963,8,0.5017219879865905,0.13657003074272767,0,Yes
"[0.8718545383355866, 0.4897649068518908]",27.821792184089453,981.3406422280674,2,0.5840762555926363,0.7850529292958907,0,No
"[0.9996321938586936, 0.027119679224786936]",17.61566350068433,1013.3498855111504,8,0.12065377802356547,0.1287223852777567,0,No
"[0.9979788369250436, 0.06354715611053896]",31.281394829719304,999.6983890411121,0,0.22107376342572627,0.7401122858241447,1,No
"[0.72263193811024, 0.6912330157212099]",29.474866561221088,1035.4113208399478,8,0.6897723733657298,0.4859158717325597,1,No
"[0.1785005515541991, 0.9839398117236882]",25.484612332703087,1038.165279852773,1,0.09129134545823636,0.10578998532397832,0,No
"[0.0004325532138467386, 0.9999999064488543]",31.2636246578422,1018.5345082586754,6,0.6396378655909595,0.04914575824480416,1,No
"[0.9932192900485759, 0.11625593264605023]",24.288292153798757,1042.1105117971995,6,0.08171528561784747,0.7993986604811275,1,No
"[0.5422100393672553, 0.8402429846237096]",26.086145415283994,1017.1555479271258,3,0.7244116688812163,0.6910095093161056,0,No
"[0.99891279352907, 0.04661792492110228]",32.66465534709906,1030.0106919342127,6,0.0855901147758652,0.3492677127098256,0,No
"[0.9999745818679037, 0.007129910105403676]",20.944572189871046,992.6276238208277,0,0.1935250725929062,0.936088378639926,0,Yes
"[0.014442618980516457, 0.9998956999392405]",19.886122173131934,987.3210302173628,1,0.5510796005386427,0.8668014978710162,1,Yes
"[0.9984621460479993, 0.05543773903419663]",33.38297853700219,1037.421414913307,6,0.8559544445380433,0.7710344246242642,1,Yes
"[0.023498259500660357, 0.9997238777784792]",18.78545173490136,1009.7063017388933,6,0.8848389773856857,0.004884103023405362,1,Yes
"[0.08858415270852917, 0.9960686963703417]",16.75781723894339,981.4695147325185,7,0.9583115728581664,0.7294517164362573,1,No
"[0.3753871261908916, 0.9268681165571203]",25.018430983879927,1021.0709543485771,6,0.04076119940702805,0.7075064803645393,0,Yes
"[0.9856361859373686, 0.16888253009366222]",28.890135708280233,996.8318716739758,7,0.3278438267111673,0.6306334693735643,0,No
"[0.6639774896071345, 0.7477525615435947]",26.238294171458687,1029.4396244814006,0,0.7089472637432558,0.4704467599015486,0,No
"[0.948949678553871, 0.3154274997087364]",27.322332888229823,1002.1996241634536,5,0.022981751913377146,0.5775711964180205,0,Yes
"[0.8527838288796423, 0.5222640531391922]",26.11493951210085,996.7982836774553,7,0.5298218769671499,0.18317291797971946,0,Yes
"[0.5689177283908373, 0.8223944420547901]",27.6181031248278,1018.9926580756587,9,0.948002839137861,0.9159973273285918,0,Yes
"[0.6515020373466116, 0.7586468844813207]",25.875654325826257,993.5137333730813,5,0.9922310059553731,0.3397413780415638,1,No
"[0.5709399574662211, 0.8209918178450194]",19.493551507524764,1048.8726538338506,6,0.9510158415889997,0.8129823994988798,1,Yes
"[0.8036824224393512, 0.5950584541555697]",28.37050862138873,987.4666158494389,2,0.5940403083065069,0.7615739964151423,1,Yes
"[0.37477599794350086, 0.927115392691467]",33.492444586498095,1046.6682132740489,5,0.8130195101263556,0.9813809005475734,0,Yes
"[0.9785154312553036, 0.20617359383598802]",21.930697575693653,988.6052903004335,1,0.9684405683130799,0.5726934620483178,0,Yes
"[0.9689810872605245, 0.24713488732150252]",30.626658465612266,1016.3629218530822,7,0.22830714500926808,0.40176826741898763,0,Yes
"[0.690324903277807, 0.7234995009773583]",17.483864787840922,987.6952603637401,6,0.16302183954705807,0.9333002627436072,0,No
"[0.7983194491933754, 0.6022342210797935]",21.742872595589056,981.5601847007105,8,0.3747259034973125,0.7668355149381803,0,Yes
"[0.38839218436688766, 0.9214941731355211]",31.581791989536708,1017.8305485462098,2,0.006152208710739626,0.290707306983476,0,No
"[0.2765730538502127, 0.9609928958550981]",18.650809314088107,1022.0710484805342,3,0.1463292376572527,0.4661798657914492,1,Yes
"[0.8779455814404853, 0.47876043699237325]",27.282913194659542,998.6888612992077,2,0.38984462754198257,0.24423871839812195,0,No
"[0.7130043636649477, 0.7011595948104419]",20.457873803725253,1049.2851994617986,8,0.2807599208531507,0.8388913406924883,1,No
"[0.12470698878612964, 0.9921936136399467]",24.992812047054688,985.9145336366819,1,0.6922068338130797,0.6424690604957325,0,No
"[0.8974052226037019, 0.441207282854216]",24.535740469325418,1021.3487914928912,0,0.6594743788567571,0.24535862431546196,0,No
"[0.3215206862965142, 0.9469025547982319]",29.132718130205113,1040.9095735172598,4,0.7793333311319143,0.7550468439584551,1,Yes
"[0.9451855477425094, 0.3265337353761359]",27.36750838837524,1016.7514353333182,3,0.7955784502190977,0.7909430519275891,0,Yes
"[0.3779110077121274, 0.9258419250876494]",24.541586780860918,1027.050424986348,2,0.8502268217639904,0.6098720395580881,0,No
"[0.788338069699298, 0.6152423001247435]",23.733075717268864,1042.5470586613148,7,0.0918333520516249,0.47890661731678386,0,Yes
"[0.790958984180383, 0.611869173389489]",31.57885492321206,999.602804085959,4,0.1398449372070507,0.8114381696550715,0,No
"[0.701007044865167, 0.7131543472835357]",28.62521288847124,1006.7445460170892,3,0.7343025063445089,0.5057825297081379,1,Yes
"[0.2670851145017594, 0.963672943280853]",26.818151694263584,992.0097227735357,6,0.922715449425237,0.6589665018836848,0,No
"[0.5373389925123213, 0.8433663540394788]",26.832457900086073,1011.3951751257234,9,0.9460328096833485,0.1963982678483751,1,Yes
"[0.02690906262653453, 0.9996378856108653]",27.728239162692688,993.3417129251778,0,0.6158933888983497,0.7931624298264316,1,No
"[0.5487405106156427, 0.835992734423741]",25.39848869487936,982.6387753749779,6,0.3643601497779898,0.6400121367009433,0,Yes
"[0.9949429037612153, 0.10044211395227047]",18.428109718195795,1025.0373696535328,8,0.8575687574830152,0.8832594405441183,1,No
"[0.9993475217423384, 0.036118288822237186]",24.738762950150573,999.4289513195425,9,0.05647994482128016,0.8570827598792763,1,No
"[0.3071135470832963, 0.951672879301452]",28.247283190566222,1045.3656003322626,1,0.23310362681866192,0.6182149539006222,0,No
"[0.6252991167238129, 0.7803851706845918]",33.586137753371574,982.0519127570223,6,0.9373310001650085,0.7046107331594801,0,Yes
"[0.7222323272606669, 0.6916505370919919]",19.938335478323626,1006.6957504147763,5,0.3662380034627011,0.22189502453044307,1,Yes
"[0.5178375633859978, 0.8554789640584114]",24.525046570900045,981.5982949959688,9,0.3245877148534281,0.6674890532603156,0,No
"[0.8267928308861081, 0.5625065464466484]",29.86596943829916,996.5690914821872,1,0.7697612167521687,0.3442424836603154,0,Yes
"[0.7691260281194734, 0.639097138836627]",18.178014860059438,1036.519105962844,7,0.6991803410554192,0.01225846155912691,0,No
"[0.5269026119745012, 0.8499256658640496]",22.860907857576912,992.1823654351167,5,0.0865278992987395,0.9592166907861205,0,No
"[0.9795886423421682, 0.20101266575573712]",26.71752125402439,1042.5378393906556,2,0.06574407836689122,0.3164891290515264,1,No
"[0.1895341980955999, 0.9818741201153323]",27.477450024949515,1012.1989799387259,3,0.9280885822013637,0.37760113626668135,1,No
"[0.6737923113324346, 0.7389207814030511]",31.142018960880705,1003.2647876858027,7,0.05763439699382833,0.5093179269076785,0,No
"[0.8427621130707904, 0.5382861885395688]",31.669984729239797,1028.5281525867606,3,0.5369184370959198,0.9814599778726061,0,No
"[0.10976368033077333, 0.9939577126217413]",22.033401665288338,996.4509784530121,4,0.27801328993547547,0.48177296778880685,0,No
"[0.9652469368789381, 0.2613395317318584]",27.561028726070713,1047.656414819628,0,0.4935549356510407,0.474524945380408,1,No
"[0.6202245962978603, 0.7844242794222755]",16.126804031929634,1006.1297510639175,1,0.3597722476288696,0.5547370178152927,1,Yes
"[0.4148973076898048, 0.9098682454464225]",19.526053475949745,997.0331388538127,2,0.3615854546916728,0.2293344873941603,1,Yes
"[0.7945903797358557, 0.6071458872719379]",21.277720757180305,999.9389821711925,9,0.34477282747274884,0.9521435024912862,0,No
"[0.8479116443935409, 0.5301375701663118]",20.37894402715755,1007.9775642317394,2,0.05708275348233571,0.8140512102398373,1,No
"[0.6707905957766883, 0.7416468004498877]",16.496504080162698,1004.4444530912476,3,0.9038811139831839,0.04699548005750065,0,Yes
"[0.022316554759383704, 0.99975095468005]",20.50528191921163,1041.241059514978,3,0.6277360317828407,0.9130281960455199,1,Yes
"[0.14436960614021074, 0.9895238333779134]",15.115744889109862,993.5480617127896,8,0.5203114615412083,0.9454315221926972,0,Yes
"[0.6839547174779095, 0.7295244645930068]",34.500918950710734,987.379389598367,9,0.8974299132272662,0.21935919151468597,1,No
"[0.3027199295741938, 0.9530795581894489]",21.986740380503548,992.2493638180746,4,0.10913736008630992,0.3973226940474276,1,Yes
"[0.46453596013998555, 0.8855542568001249]",33.206767876521866,992.8313147914109,9,0.5332694466065799,0.16962501008104747,1,No
"[0.5755542621814528, 0.8177635913176641]",29.63206087699972,990.1065013322543,9,0.6606197358202959,0.9227069625058854,1,No
"[0.3975960696200462, 0.9175605513657893]",23.42649852443268,1008.2509766806883,0,0.6672146423698556,0.11288382737295488,1,No
"[0.017982629921783636, 0.9998382994370121]",27.036156677424692,1000.2091920706351,3,0.20573523253176207,0.21005293056465868,0,Yes
"[0.020069064162171205, 0.9997985960500517]",18.115955315427446,989.3073684528844,8,0.3180678745281741,0.8859920255550414,0,Yes
"[0.6248660861096221, 0.7807319478733032]",21.16876649968865,1012.6088815033356,3,0.9868995269184155,0.6204919252404631,1,No
"[0.9858626185919814, 0.1675556542255779]",21.39659218145729,1004.6142833117253,3,0.8036968204296311,0.7219007213063253,0,Yes
"[0.9972153856415616, 0.07457529510334797]",19.17013240759281,1042.5008359278497,8,0.9458061035573077,0.01923229684973282,0,Yes
"[0.8517917718987209, 0.5238804990889023]",18.38337651530885,1028.949721249669,3,0.7081271281177203,0.2784489050083696,1,No
"[0.5440330684301763, 0.8390637761543798]",23.623097085658934,1034.9097894215115,5,0.3935976249525005,0.26236942694745924,0,No
"[0.9378389091836042, 0.3470708579257371]",31.87204397195615,1022.4239895000313,8,0.06590712876441285,0.8949888290837913,1,Yes
"[0.8488674368296873, 0.5286057838221189]",26.465723478470295,992.5601901855231,2,0.15543848299034035,0.7304567779187343,0,No
"[0.9724065542006275, 0.2332927203057613]",25.38627628101502,1005.3423961978913,5,0.11126092536016119,0.12899140647446172,0,No
"[0.7251381613268633, 0.6886034032645324]",24.241852219415215,1037.3478868786267,4,0.8183498596587934,0.15162922269188694,1,Yes
"[0.8710349192854249, 0.49122110030558874]",17.025091192804453,997.021151688113,4,0.08303578938517353,0.1944787404768029,1,Yes
"[0.373760923931795, 0.9275250787669576]",33.96428643303581,1001.58030494286,3,0.07456130850647247,0.6410013595367202,1,Yes
"[0.9307675388189003, 0.36561152700784366]",16.372128311737413,985.5662333659152,8,0.6416005705715352,0.24443920912866723,1,No
"[0.9924224467517466, 0.12287264619628206]",20.93021246518468,985.2818561081793,1,0.4588228365610175,0.12800669511474017,0,Yes
"[0.9058606829538287, 0.4235757583696485]",15.823668478433412,1030.4276636916868,0,0.3100203955494544,0.9416760251974213,1,Yes
"[0.4051023184166133, 0.914271355568731]",32.53349455604879,1046.068783367625,3,0.05068354290356891,0.3274961298243183,0,Yes
"[0.8776123692994772, 0.47937097247597094]",23.24434010128453,999.7789049336973,5,0.01148180770634577,0.9100920625325482,0,No
"[0.8752071896194177, 0.4837482560573017]",29.681036092866734,1035.2346431074209,6,0.12035329494384595,0.14267863427851435,0,Yes
"[0.5312266178362998, 0.8472297684230683]",26.289203114036404,1047.2955459814543,2,0.436313348515759,0.05234471618681391,1,Yes
"[0.9015498026333284, 0.4326753440766029]",19.767126584406903,1012.5365579608242,8,0.2534514671617105,0.5477447160849499,1,No
"[0.1272311054699129, 0.9918730996457682]",27.531421862152563,989.3926128780937,6,0.08641541437496736,0.4499616841763904,0,Yes
"[0.5904732835200267, 0.8070571859844123]",24.981138534086302,999.8185010386538,3,0.11699153020023689,0.20700647490774315,0,Yes
"[0.7462271871860505, 0.6656913587424695]",17.902690729764338,1023.8068585067839,9,0.4895957029696616,0.2964905613884321,1,No
"[0.9835662477864722, 0.18054760096783382]",31.87289306684669,1010.5397662985657,7,0.9828762925588254,0.3454120972011071,1,No
"[0.4115590619818581, 0.9113830909670274]",21.126462511634998,1028.806516773885,1,0.9241069663319409,0.5812015403642585,0,Yes
"[0.5647629375008386, 0.8252531880734687]",31.43491114476455,1048.3774249970606,5,0.42689517546686095,0.5640639407069696,0,No
"[0.1241698547091883, 0.9922609773549996]",26.188123235955548,1045.2758611469417,2,0.9394778901143632,0.13806162357336882,0,Yes
"[0.7041186417911083, 0.7100823461277184]",25.043651724898524,1024.4083787838952,5,0.4612191823461985,0.22873606488382026,0,No
"[0.9751825369108847, 0.22140239317597946]",17.34677296137425,1027.0300469443907,2,0.7459311710118222,0.7470247380622402,0,No
"[0.9867744664063234, 0.1620992055764488]",30.030646098736952,1043.6924019046503,3,0.3890867104139967,0.838523812940629,0,No
"[0.5934555227841072, 0.804866785547175]",22.062606965925788,987.9550041859287,0,0.29667012023126427,0.16594235447797323,0,Yes
"[0.7387624284944212, 0.6739659295877094]",23.318730467361284,992.6006534834578,3,0.8821810887265896,0.5564025558531706,1,No
"[0.4568170299197263, 0.8895606787484034]",34.042835347511826,991.7341258235364,2,0.20778006619149825,0.6304639385868904,1,No
"[0.9470962607992172, 0.32094964212496224]",23.26572586842537,997.4322071179411,4,0.07110325864728251,0.4936809177140804,1,Yes
"[0.9882792946608829, 0.15265659417328767]",29.95613816123735,1022.652550569114,5,0.05284704787586625,0.15906555352455864,0,Yes
"[0.9713326764383561, 0.2377242765960174]",30.34420542164691,1038.1350090419005,2,0.2581871883768998,0.11223382272521643,1,Yes
"[0.5307278182146193, 0.8475423192815508]",23.070318575181435,1047.315810105084,2,0.5112668498037968,0.7903581382152884,0,Yes
"[0.9988575885509637, 0.047786167393439015]",24.663068033365462,987.1509446855082,8,0.7683544684088877,0.3115400809478287,1,Yes
"[0.3425752238076699, 0.9394904023102764]",23.8594506992512,994.0146870018563,3,0.3905738177230256,0.27991992639927,1,No
"[0.8084075472490819, 0.5886231710956709]",33.82360172330735,1005.3767937924702,6,0.16976329615919394,0.4631428302299555,0,No
"[0.15860743673100766, 0.9873417245379734]",34.26562957605023,1015.2327505226589,9,0.09414462935593881,0.43459058422486396,0,Yes
"[0.6239551580689201, 0.7814601465968619]",27.139507461153563,1029.268252203478,2,0.29223471680927116,0.6661068581727252,0,Yes
"[0.43588029677966383, 0.9000046482542589]",27.89199650112591,997.5736523186057,6,0.7356406459262196,0.49960893325118605,1,No
"[0.7969466968411907, 0.6040496357038182]",19.75029445822203,1041.5759352974585,4,0.4208783730769584,0.758769000774817,1,Yes
"[0.14959781318994106, 0.9887469313675706]",24.397723650833434,1016.1377131600195,2,0.7586990513125996,0.5461973614035269,0,Yes
"[0.39719711533768853, 0.9177333226855278]",33.53485917762741,1009.4881950117511,7,0.09484056770335902,0.9660640245573862,1,No
"[0.31309455099907624, 0.9497219604361515]",18.9565484912756,1023.438855750043,9,0.21212876448173945,0.4152170821164405,1,No
"[0.5758019540398375, 0.8175892059732105]",26.910387218133316,983.9520606559078,6,0.3471910478537067,0.43558222094648325,1,Yes
"[0.996898926215434, 0.07869263568158615]",32.505460321485494,1015.1771518984658,2,0.5870888136752206,0.9461723094687113,0,Yes
"[0.722488000543339, 0.6913834602236939]",21.75859562950501,1040.96347854622,9,0.45832535931906715,0.19735088425154246,0,No
"[0.9999667396334827, 0.008155956521638114]",26.180499774285845,1040.153110099727,3,0.0796507633225485,0.43142137962081484,0,No
"[0.8425291622649081, 0.5386507316742382]",28.422340669458222,996.7729366286261,4,0.8017906275103589,0.8316776421912166,0,No
"[0.9989923718085792, 0.04488029710540417]",19.790783841548354,1008.9951773418488,0,0.5862305215282144,0.315295018693475,0,Yes
"[0.7943736394105433, 0.6074294370621562]",25.39531899751815,1029.8166705911558,3,0.41165115544800646,0.5056087315332038,0,Yes
"[0.3085899005814463, 0.951195181473883]",15.901860300872482,1007.3617930074693,5,0.37919531207067625,0.29095866201656473,0,Yes
"[0.7779090272008472, 0.6283769134838036]",32.41757416369815,1011.3209545994976,6,0.9019392682417589,0.05300184962520971,1,No
"[0.06728395608920663, 0.997733866946986]",33.51567729463556,985.4669030546266,7,0.19426737867558774,0.8579643926812692,0,No
"[0.241662797805566, 0.9703602898701008]",33.87806415031127,984.2070456102687,3,0.35487451389695535,0.06998847011082332,0,No
"[0.6672869348578515, 0.744800742862152]",32.29931620560486,984.5508109726,7,0.3089049032811876,0.23487689904217912,1,No
"[0.9997851987699109, 0.020725740532238905]",30.595336957844324,1011.9457713699189,5,0.047619407968954475,0.7437912015916294,1,No
"[0.8112031254355382, 0.584764473342571]",16.26038107896348,991.6112633949264,1,0.2285361009858936,0.8815632379494686,1,No
"[0.6067946649624978, 0.7948586255259801]",21.26288639128234,1028.2931371837483,5,0.5339376266936368,0.5717894871778617,0,Yes
"[0.9720017854869354, 0.23497346448101245]",25.371079558354396,992.6120928085313,0,0.20336595476877584,0.4318602555864349,1,Yes
"[0.96835748850577, 0.2495671742333064]",34.387310876297185,980.5381894924088,7,0.07173111365806795,0.5041677526264218,0,No
"[0.9584481790455982, 0.2852666964161376]",27.5517485324093,1039.5458999003827,3,0.6366011406088838,0.3784202224631167,1,Yes
"[0.9104858475169704, 0.4135402295681814]",24.235865975065305,1044.9149256241246,8,0.6226948488457461,0.4560122620692941,0,Yes
"[0.9410756949280146, 0.33819600295650193]",18.474453056717746,1009.6665160960454,2,0.40559686757687197,0.06501252349646747,0,Yes
"[0.6481283833669403, 0.7615310884488935]",34.907270014446866,981.7336232449545,0,0.3202411160947607,0.5236053086067113,1,No
"[0.7211343667881845, 0.6927952259051763]",23.105465935490635,1015.2875460608805,6,0.25244059090838655,0.5102151046594442,1,No
"[0.634040506494573, 0.7732998358490096]",25.878579602756112,1042.6140895513856,5,0.7670581792958424,0.7786519432323827,1,Yes
"[0.7640125658919952, 0.6452013632650894]",16.546713612929803,989.5000004151445,5,0.6916569407016496,0.7319307632193931,0,Yes
"[0.7872794434962411, 0.6165963654192658]",29.19583800526942,984.1784128321561,5,0.8106492841381575,0.7891553317688085,1,No
"[0.782214166199088, 0.6230096292975461]",33.724069206113,998.2405233993566,9,0.13290674267557678,0.35193004333530375,0,Yes
"[0.8563154775907447, 0.5164530983918432]",17.456004145857,1012.5073853545066,2,0.2684526312223443,0.7524489411519923,1,No
"[0.7098891973739937, 0.7043133730461939]",28.450672803291617,1001.7745681930529,3,0.2783704367858386,0.4035883173883731,1,Yes
"[0.39011267857302945, 0.9207671247479332]",16.671256719634787,1007.9034109074997,1,0.5783503719897842,0.47658500666535153,0,Yes
"[0.7534116200981563, 0.6575491850052521]",31.903086569253922,1044.5699909291409,5,0.512428459615718,0.20235545930731913,1,No
"[0.8927838456377037, 0.45048529939205884]",29.518982539284604,1044.7171726945674,2,0.6461933406704445,0.3291592275183701,1,Yes
"[0.7399299477574065, 0.6726839320302824]",29.467611890000907,1029.6458951712941,1,0.36669156726529006,0.9819041098405726,0,No
"[0.44576845478944066, 0.8951483031959757]",20.586921980242884,1020.1658284593102,6,0.20101710617920077,0.4849708176206592,0,No
"[0.7526948772105794, 0.6583695176881678]",20.22716091875536,1019.9939245266145,7,0.8171229429297363,0.7434494494447689,0,Yes
"[0.399490852299806, 0.9167371809459757]",16.44531582688824,1047.3452991999513,0,0.17671872112175135,0.16992363517352382,0,Yes
"[0.9577854661015641, 0.28748391420148983]",20.469034650925803,995.5265751372688,1,0.824090048189845,0.029688599908177515,1,Yes
"[0.6921310911653104, 0.7217718148018228]",30.602681476058574,986.2610554719417,4,0.731733480270583,0.6179036791339945,1,Yes
"[0.9541326400275358, 0.2993842100613935]",20.257930407002657,1046.3392003121191,6,0.05345787679360736,0.9576335931429668,0,Yes
"[0.29635354173804107, 0.955078310035004]",24.636039490273813,1026.5169927139245,1,0.5803891139744983,0.44160155744776686,0,Yes
"[0.8730525894345529, 0.48762606173339657]",29.163375429056973,1049.8130966042304,6,0.766829135896384,0.7000235272950548,1,Yes
"[0.5886909684761462, 0.808358177811431]",31.959545329612805,1026.6552623065304,5,0.0354891525033727,0.5739665236255125,0,Yes
"[0.0609532319401362, 0.9981406231168292]",21.191725332608982,1009.8191979810573,6,0.9000353219729208,0.27389362123178096,1,Yes
"[0.7244909514368724, 0.6892843109240886]",27.924273120566987,1004.4339483559922,1,0.46829217337857487,0.9768326329820299,0,Yes
"[0.9998967079626037, 0.014372661741925126]",33.38980107273857,981.5227677567923,9,0.5830033449478617,0.47065926627039834,1,No
"[0.8313249922466666, 0.555786611269181]",25.515631361355638,1026.6389041850266,1,0.7930568427607816,0.00011072257639588301,1,Yes
"[0.45000178011409997, 0.8930276579670651]",34.5700400623931,1015.4041545380669,2,0.4754049707372562,0.9393183958577354,0,No
"[0.9910935195647681, 0.13316769682141613]",24.1869478339016,1032.5236455154313,7,0.32055898412484485,0.8515949509121646,0,Yes
"[0.9935663546947731, 0.11325148484033452]",22.780902924663913,1012.4931288141106,2,0.18410896676719035,0.12308878125960976,0,No
"[0.6778880351811516, 0.7351651595105944]",28.71973233672923,1049.9219904363124,9,0.6416899049665996,0.6944303389165906,1,No
"[0.9188473492737959, 0.39461316340502245]",21.685840116756403,1039.8443514069547,9,0.8603265437131777,0.9816337352143821,0,No
"[0.7898554214062886, 0.6132930892119153]",34.822031262043794,1008.5289187730626,2,0.41655108849870015,0.9329664587171714,1,Yes
"[0.5807801683355462, 0.8140604376016161]",17.015093506041282,1015.131512598982,3,0.7387656765607035,0.34993424381563254,0,No
"[0.9667929206225274, 0.2555610467856226]",25.085032464827833,1048.218236252922,6,0.9509469248783744,0.8253401306550668,1,Yes
"[0.9998868659584779, 0.015041784592696936]",22.11848422480332,1037.6152157983372,9,0.16690534361282616,0.48509609282686894,1,Yes
"[0.9737310977112347, 0.2277010086716219]",24.88050865902211,1017.6674741943058,3,0.3314146709073872,0.2696144781444493,1,Yes
"[0.8941055496690973, 0.44785630067123244]",15.946621513232538,986.6867742198804,0,0.9374636902644243,0.9199956515126815,1,No
"[0.2084254940287999, 0.978038247431485]",20.557267389940463,984.2578814469813,1,0.8841103648973008,0.26052907257266533,1,Yes
"[0.7602331747302611, 0.6496503059643307]",33.54810074162144,1033.2593315467602,7,0.479922159663722,0.28700714383049974,1,Yes
"[0.8938980685569208, 0.4482702789949459]",16.804050086452825,989.7515525925581,4,0.14842925480145042,0.8082108912154056,1,Yes
"[0.9732952212815218, 0.22955699124738801]",17.131393152857576,999.6996843588608,7,0.294532946282158,0.7619670754425888,1,No
"[0.5709492699146493, 0.8209853416376743]",18.4122670872065,1013.8003002246055,4,0.887678073106146,0.522631756980988,0,Yes
"[0.7048392739770991, 0.7093670402967958]",27.76982572271303,997.8477378163984,7,0.2146689067277514,0.5675509902266157,0,No
"[0.6075272851786208, 0.7942988088644568]",20.703480895320638,1014.6985865317238,0,0.4672414270559455,0.05989647055129255,1,No
"[0.2525312864499427, 0.967588729452724]",20.941840653602334,983.2352168639,3,0.3414547126027776,0.011001364306013728,1,No
"[0.5157058697965428, 0.8567656948415894]",17.257407408667408,1026.1637482098738,5,0.06401197735204556,0.06184464375267318,1,Yes
"[0.7248190826282546, 0.6889392552743205]",15.100319260465337,989.7376812031587,4,0.03805566254568926,0.4345094703418645,0,Yes
"[0.390776957934087, 0.9204853986608266]",27.79798273128008,1008.5354646049819,6,0.8858814781483306,0.13162564610833194,1,No
"[0.948793234355394, 0.31589776580632906]",27.82839537441514,1023.7830006627148,4,0.3086107140644374,0.01583639735835729,1,Yes
"[0.4607213773994857, 0.8875448227594597]",28.133348286500254,997.4821652529598,3,0.9286093736221273,0.9665648840318894,1,Yes
"[0.8461736517846368, 0.5329072630631454]",19.88711783922703,1017.7178274023343,5,0.8192472132473678,0.3447703510246357,0,No
"[0.8910460165876857, 0.45391298320627255]",29.30214245318667,1047.7611197074782,0,0.49126555445646003,0.26137008854070054,1,No
"[0.3953810553929359, 0.9185171860321223]",17.374739034420227,1046.1712726886312,9,0.12727692041745586,0.24351828139637133,1,Yes
"[0.7976609200844776, 0.6031061735465693]",15.171511307433995,1033.7108775340903,8,0.8459533986671314,0.47578104286478096,1,Yes
"[0.8617711112797115, 0.5072973011595183]",33.499350356938464,1018.0688288350921,8,0.31637415921127054,0.965971792942032,0,Yes
"[0.9504653752823609, 0.310830452802426]",33.88130137970188,1012.6056029723178,0,0.16405578282330646,0.611642467574687,1,No
"[0.23556874884871426, 0.9718576874037945]",28.395705696007457,1030.925845724911,0,0.045234327270564534,0.6263071089617329,1,Yes
"[0.8629372539839647, 0.5053110880305463]",17.337439686703885,1044.1447795200659,1,0.13008553887392404,0.37426386457782057,1,No
"[0.2872103946473467, 0.957867521741141]",20.719005315925628,1021.1095414656128,4,0.8571435861026636,0.5799408199887485,1,Yes
