"id","createdAt","text","retweetCount","replyCount","likeCount","quoteCount","bookmarkCount"
"1490095552243109892","Sat Feb 05 22:50:38 +0000 2022","Life is a roller coaster. Hard work, high speed, urgent goals, demanding expectations… But in the end, it all comes down to family, love, honesty, friendship, values that make it all worth it. Thanks for all the messages! 37 and counting! ❤️🙏🏽 https://t.co/AoUgFiqVEy","32647","10998","449615","4612","579"
"1487762541195542532","Sun Jan 30 12:20:05 +0000 2022","Present and future 😀💪🏽 https://t.co/Cr6z0VNQmI","47671","7608","616588","3376","913"
"1487357487867215874","Sat Jan 29 09:30:33 +0000 2022","Thanks for everything @dubai 👏🏽 #alwaystogether https://t.co/2B7bFJODwA","15579","4242","286912","618","128"
"1487185450871803909","Fri Jan 28 22:06:56 +0000 2022","Thrilled to join the football gaming revolution with @UFLgame bringing the new #fairtoplay experience to football gamers worldwide! See you in the Game soon! https://t.co/RwhgcrRotJ","4610","1676","67811","282","134"
"1486340689298403332","Wed Jan 26 14:10:09 +0000 2022","Proud Dad ❤️🙏🏽 https://t.co/v8gw3KVyqM","20948","6469","504638","1558","276"
"1485971731697344518","Tue Jan 25 13:44:03 +0000 2022","Enjoy the view 😎 https://t.co/w78enMjxPH","17443","6549","380786","2523","345"
"1483931781938221061","Wed Jan 19 22:38:01 +0000 2022","3 important points! well done lads 💪🏽👏🏽 https://t.co/nzPNhrdIAi","14386","4667","248291","714","86"
"1483076476996136961","Mon Jan 17 13:59:21 +0000 2022","The winners are…. 🤷🏽‍♂️😅 💪🏽 https://t.co/7uvKYEyKoC","14760","6186","314883","3624","235"
"1480863436292694025","Tue Jan 11 11:25:30 +0000 2022","Good morning 🏃🏻‍♂️☀️😀 https://t.co/SHjiA8NbCX","18816","9778","491258","2755","282"
"1477700166236921861","Sun Jan 02 17:55:48 +0000 2022","Enjoyed being the world's first mask-changing footballer warrior. Exclusive BTS and how it is made possible with advanced technology. @ZujuGP is giving away a shirt I signed to a subscriber. Sign up at https://t.co/KUzDXijhQw to watch the full video and know how to participate! https://t.co/m5FXlWETsw","2785","2321","44995","161","89"
"1476887412609531933","Fri Dec 31 12:06:13 +0000 2021","Muitos parabéns à melhor mãe do Mundo, uma guerreira que sempre me ensinou a não desistir, a melhor avó que os meus filhos alguma vez poderiam sonhar ter… Amo-te muito, minha mãe! Beijo!🎂❤️🙏🏽 https://t.co/QjRcRmVts7","8037","3329","210716","512","106"
"1476681677162303491","Thu Dec 30 22:28:41 +0000 2021","Best way to end the year! Great victory &amp; ⚽️ 🤷🏽‍♂️💪🏽 #MUFC https://t.co/SD7X0sRmZW","15075","3880","213558","764","95"
"1476266771342520322","Wed Dec 29 19:00:00 +0000 2021","I’m very happy to support the prestigious @uni_ecampus and to have been able to donate scholarships to young people who otherwise wouldn’t have been able to study. I wish all the Università eCampus students the best for the year ahead and in building a successful future. #eCampus https://t.co/j48JCuGGSt","4943","2431","94446","319","61"
"1474500766886944773","Fri Dec 24 22:02:32 +0000 2021","De coração cheio, desejo a todos um Feliz Natal! 🎅🏻🙏🏽❤️ #blessed https://t.co/yCOLAzuhf8","20492","5183","341154","1729","283"
"1474100333932597253","Thu Dec 23 19:31:21 +0000 2021","Earlier this year, I spent the day with Dr. Jason who invented the #Theragun, and later started @therabody as a way to bring #wellness to everybody. Being a part of the #Therabody family means prioritizing my #recovery and inspiring others to #TakeControl of their recovery too. https://t.co/5yNeP9Z9BG","2502","1296","44987","128","86"
"1473011791672360971","Mon Dec 20 19:25:53 +0000 2021","Work done! ⚽️💪🏽 https://t.co/A20Mw4534y","13698","26747","293848","773","198"
"1472521285443928064","Sun Dec 19 10:56:47 +0000 2021","Like I’ve always said, Sir Alex is like a father figure to me in football ❤️
#MUFC #BringingYouCloser","7933","1378","92771","224","589"
"1472154493034930181","Sat Dec 18 10:39:17 +0000 2021","Never stop dreaming.
Watch my chat with Sir Alex now 👇
#MUFC #BringingYouCloser","4254","1191","57770","108","138"
"1470363983370756102","Mon Dec 13 12:04:26 +0000 2021","🙏🏻","4064","2861","78939","316","60"
"1469760607557718020","Sat Dec 11 20:06:50 +0000 2021","One more step in the right direction. We know what we want and what we have to do in order to get it. It’s up to us! Well done, lads! Let’s go, Devils!💪🏽 https://t.co/YQEi9MGEkV","17028","4085","224719","950","155"
"1469039017874407427","Thu Dec 09 20:19:29 +0000 2021","👀 https://t.co/t3eKOuKrkR","20050","8069","401035","4573","541"
"1468251218434830343","Tue Dec 07 16:09:03 +0000 2021","𝑩𝒆𝒍𝒊𝒆𝒗𝒆 𝒊𝒏 𝒚𝒐𝒖𝒓𝒔𝒆𝒍𝒇 𝒂𝒏𝒅 𝒇𝒊𝒈𝒉𝒕 𝒇𝒐𝒓 𝒚𝒐𝒖𝒓 𝒅𝒓𝒆𝒂𝒎𝒔! 🙏🏽👊🏽 https://t.co/R4OSJ84VqO","19419","3670","289661","847","310"
"1467916758430453760","Mon Dec 06 18:00:02 +0000 2021","What we focus on becomes us. Focus is what we need to block out the fear and achieve our goals. Be the you that’s free from fear, and from dandruff.
 #ClearHairCare #BeClearBeFearless #BeTheFirstYou
#NoDandruff
#NoDoubts https://t.co/79xLBmRzNU","3920","2192","65703","173","49"
"1466800707542126595","Fri Dec 03 16:05:15 +0000 2021","Very happy to become the first football player to score more than 800 official goals. What an amazing and unforgettable run this is becoming… Thank you to all my supporters for always standing by my side. 801 and still counting!🙏🏽👊🏽 https://t.co/1UqngjqE8V","33626","5975","260677","2669","626"
"1466723633053769733","Fri Dec 03 10:58:59 +0000 2021","Michael Carrick was a class act as a player and he can become a great coach as well. Nothing is impossible for this guy. Personally, I’m proud to have played with him by my side as well as with him as a manager on our bench. 🙌🏽👊🏽 https://t.co/gCgxDcDQYw","16192","2100","258510","364","162"
"1466549043937431555","Thu Dec 02 23:25:13 +0000 2021","Our minds are already set on the next game, there’s no time to celebrate! Today’s win was very important to get back on track, but there’s still a long road to go until we reach our destination… Congrats to all my teammates, great spirit tonight! 🙏🏽💪🏽 https://t.co/XUFsOOGlws","24387","5555","284843","1401","167"
"1466048447396593668","Wed Dec 01 14:16:02 +0000 2021","Suerte @RebelsGaming_gg  💪🏽","4389","4481","91231","756","111"
"1465699737315647491","Tue Nov 30 15:10:23 +0000 2021","Winning team 🤷🏽‍♂️💪🏽😅 https://t.co/g8AwRGxx5P","14731","5610","281183","2135","192"
"1465051800466300934","Sun Nov 28 20:15:43 +0000 2021","There is still a long road ahead and nothing is impossible when you play for Man. United. We will keep chasing our goals until the end! 👊🏽 https://t.co/FZEuoDqBVa","14044","4283","255195","1079","122"
"1462723282323615752","Mon Nov 22 10:03:01 +0000 2021","He’s been my striker when I first came to Old Trafford and he’s been my coach since I came back to Man. United. But most of all, Ole is an outstanding human being. I wish him the best in whatever his life has reserved for him. 

Good luck, my friend!
You deserve it! https://t.co/pdm7RXr2RX","30050","4635","390013","1816","500"
"1461729514749366281","Fri Nov 19 16:14:08 +0000 2021","Time to role up the sleeves once again and just get the job done! Let’s chase what we are trying to achieve this season! 💪🏽 #MUFC https://t.co/vgE4lYv8tv","12589","4330","197096","2157","123"
"1459569995596374019","Sat Nov 13 17:12:59 +0000 2021","É por Portugal e pelos portugueses que queremos marcar, uma vez mais, presença no Campeonato do Mundo. E é com a força de Portugal e dos portugueses que vamos lá chegar! Contamos com o vosso apoio! Rumo ao Catar 2022! 🇵🇹🙏🏽💪🏽 https://t.co/dQ0emTNpql","7672","2633","137165","455","71"
"1459112205652213772","Fri Nov 12 10:53:53 +0000 2021","Muitos parabéns princesa do papá! Que tenhas um dia feliz meu amor! 🎂🎉🙏🏽❤️ https://t.co/tLyctccRst","10864","2879","263533","629","211"
"1458009811833036802","Tue Nov 09 09:53:22 +0000 2021","Bom dia 🇵🇹 
É sempre uma felicidade extra quando estou de volta ao meu país! 🙏🏽 https://t.co/VgJq5ttGYB","8404","2853","187967","448","70"
"1456320589434556419","Thu Nov 04 18:01:00 +0000 2021","Play Kungfu Dash game by @zujugp - https://t.co/5Afk6fGVl0
Highest scorers win a chance to meet me online in a few weeks! Até Breve!
#WritingTheFutureOfFootball #KungfuDash https://t.co/wCn3PmTeOf","2403","1599","46456","99","14"
"1455959037237997569","Wed Nov 03 18:04:19 +0000 2021","I fuel my performance with @Herbalife24 #CR7Drive 💧 https://t.co/6pJsHfONJ3","3760","1477","62630","186","35"
"1455671594119012352","Tue Nov 02 23:02:07 +0000 2021","𝐖𝐞 𝐛𝐞𝐥𝐢𝐞𝐯𝐞 𝐮𝐧𝐭𝐢𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝… and we will do everything to achieve our goals! We are RED DEVILS 💪🏽 
#MUFC #championsleague https://t.co/gqWduRwEjl","26933","6008","307779","1938","164"
"1454522123700088834","Sat Oct 30 18:54:32 +0000 2021","𝑻𝒉𝒊𝒔 𝒊𝒔 𝑴𝒂𝒏. 𝑼𝒏𝒊𝒕𝒆𝒅 🔴⚪️⚫️💪🏽 https://t.co/JQnggntuQ4","40303","6767","415242","2542","410"
"1453427252297883660","Wed Oct 27 18:23:54 +0000 2021","Hard work is the only pathway to victory. There are no shortcuts to glory. No pain, no gain! 💪🏽 https://t.co/v34i1e7amU","14125","4301","222582","1549","339"
"1451148164199862275","Thu Oct 21 11:27:38 +0000 2021","𝗖𝗵𝗮𝗺𝗽𝗶𝗼𝗻𝘀 𝗟𝗲𝗮𝗴𝘂𝗲 𝘃𝗶𝗯𝗲𝘀…🤷🏽‍♂️🙏🏽 https://t.co/ahHZCK1DWA","23685","5052","329498","1116","288"
"1450937620993822723","Wed Oct 20 21:31:00 +0000 2021","Yes! The Theater Of Dreams is on fire! We are alive! We are Man. United and we never give up! This is Old Trafford! 🔴⚪️⚫️ 💪🏽 https://t.co/3rsmOBpS8H","48086","7535","397287","3977","408"
"1449057732682715144","Fri Oct 15 17:01:00 +0000 2021","Proud to have #HerbalifeNutrition fueling me through my new journey. Sky is the limit. @Herbalife https://t.co/nYgYd7cINF","3188","1627","55309","173","25"
"1448921837094666249","Fri Oct 15 08:01:00 +0000 2021","Morning essentials: coffee and motivation. 
#CR7UNDERWEAR https://t.co/VQ1Db1j4Zv","8500","4371","200423","2589","295"
"1448719931223248911","Thu Oct 14 18:38:42 +0000 2021","To all the fans who voted for me for Player Of The Month… Thanks, guys! 👏🏽🤜🏽🤛🏽 https://t.co/Nf9wnJzvXq","19285","3909","277665","1084","144"
"1448436107734093831","Wed Oct 13 23:50:53 +0000 2021","I’m all in. Now you! 
@zujugp connects football communities from East to West. 
More here at https://t.co/MFLVkWn6V7

#WritingTheFutureOfFootball https://t.co/8KqKXRRPst","3049","1235","42688","251","71"
"1447321290667282437","Sun Oct 10 22:01:00 +0000 2021","Good news coming soon. Sign up @zujugp  https://t.co/EidpSeKgoU and start this journey with us!
#WritingTheFutureOfFootball https://t.co/mg79ozuKk5","3293","2566","81795","172","33"
"1447132142757195778","Sun Oct 10 09:29:23 +0000 2021","Os recordes são sempre marcantes, mas aqueles que caem ao serviço da nossa Selecção assumem uma dimensão especial. 181 jogos com a camisola das quinas são 181 motivos de orgulho! E marcar contra 46 países diferentes é algo que nunca imaginei que fosse possível.Força Portugal 🇵🇹💪🏽 https://t.co/egmX1U7PSo","13728","3374","190687","861","161"
"1446965936431448067","Sat Oct 09 22:28:57 +0000 2021","O mesmo orgulho de sempre na hora de representar o meu país e de marcar com as nossas cores. Mais um teste, mais um ensaio, seguimos juntos na ambição, no sonho e no rumo inamovível que traçámos: marcar presença no histórico Mundial do Catar em 2022! 🇵🇹💪🏽 https://t.co/2S1BjJRrSM","8827","2020","133446","261","74"
"1446462516767363103","Fri Oct 08 13:08:32 +0000 2021","Proud to be elected Player Of The Month among so many great players in the Premier League. Thanks to all my teammates at Man. United, couldn’t have done it without them. Let’s keep working hard and the results will come!🔴⚫️💪🏽 https://t.co/OFFmdyfJ7z","23758","4721","248194","1722","164"
"1445453534573465609","Tue Oct 05 18:19:12 +0000 2021","De volta a casa 🇵🇹👏🏽 https://t.co/hraQLRppgl","11751","4568","247262","574","74"
"1443999159711715328","Fri Oct 01 18:00:02 +0000 2021","Being confident is part of success.
Choose your path and own it with CR7 Game On!
#CR7GAMEON https://t.co/JMUQRyA9va","8509","2738","163812","481","87"
"1443863506760130560","Fri Oct 01 09:01:00 +0000 2021","Add some irreverence to your Autumn outfits with the irresistible CR7 Eyewear! 
#CR7EYEWEAR https://t.co/VP73G7hche","10196","3057","205841","868","99"
"1439969349918502913","Mon Sep 20 15:07:01 +0000 2021","Together we’re stronger!
Thank you all for your support! ALWAYS 👏🏽🔴⚫️💪🏽 #mufc https://t.co/MRgIUg0VUo","22364","9201","336787","885","146"
"1437894020060037121","Tue Sep 14 21:40:23 +0000 2021","Wasn't the result we wanted, but now it’s time to recover well and focus on the next game!👏🏽👊🏽 #mufc https://t.co/J97WdtIylR","17214","4967","266993","1535","161"
"1434581767353163779","Sun Sep 05 18:18:41 +0000 2021","Thank you to the Guiness World Records. Always good to be recognized as a world record breaker. Let’s keep trying to set the numbers even higher!💪🏽 https://t.co/qswCiXnRGh","29761","9750","431722","1496","320"
"1433454907353411586","Thu Sep 02 15:40:56 +0000 2021","Another historic night! Unforgettable 🙏🏽

111⚽️🤭 https://t.co/Eq4ko7bHfP","58843","9612","650638","4130","750"
"1433338907702222848","Thu Sep 02 08:00:00 +0000 2021","Not just another record broken, but another record earned.

I think it is really important, whatever it is that you want to achieve in life, that you set goals, so you have something to work towards.

I hope this goal will help you reach your greatness.

#nike #nikefootball https://t.co/i2MQ7dsfiE","25672","3392","193624","1458","930"
"1432429902209372166","Mon Aug 30 19:47:56 +0000 2021","É sempre um orgulho voltar à seleção e representar o nosso país!🇵🇹🙏🏽 https://t.co/YUvX8Zunyg","15610","4114","312944","928","121"
"1432251744508014592","Mon Aug 30 08:00:00 +0000 2021","One goal can change everything #morethanascore @livescore https://t.co/cb5fxiXUdy","6883","2262","115649","278","71"
"1430938339658502144","Thu Aug 26 17:01:00 +0000 2021","My home town, Madeira island, has been nominated for several awards by the World Travel Awards, I count on you to vote😉: https://t.co/C4neXrazzy; https://t.co/fxhiCZ6QOn; https://t.co/9xWtKJkAkC; https://t.co/fsnAQ5C4Cu @madeira_islands https://t.co/jRRPoQlRUq","6172","4925","102625","550","163"
"1430440055953235980","Wed Aug 25 08:01:00 +0000 2021","Start the day with a fragrance that matches your style! #CR7PLAYITCOOL https://t.co/03WKfnHcJn","13827","5049","249685","2177","186"
"1426103220355670016","Fri Aug 13 08:47:58 +0000 2021","This one was fun to make. And so true #MoreThanAScore https://t.co/HPbuALZCzH","10239","2598","127402","561","370"
"1425785066043715586","Thu Aug 12 11:43:44 +0000 2021","👀⚽️🥅💪🏽 https://t.co/MXxJSztxmy","15162","4486","369911","1161","103"
"1424661515764895750","Mon Aug 09 09:19:08 +0000 2021","keep working 💪🏽 https://t.co/h6Zok4S6HJ","16160","4794","388167","1236","135"
"1422982847682555910","Wed Aug 04 18:08:43 +0000 2021","Don't give up on the dream of graduating! Take part in the selection for the 24 eCampus scholarships that I am happy to donate. Send your application by 12 September on https://t.co/gmrmBy6oey. I will be proud to support your studies! @uni_ecampus https://t.co/NAf5IHosEh","7515","2874","80934","418","307"
"1420392465018855425","Wed Jul 28 14:35:27 +0000 2021","Felice di tornare al lavoro ⚽️💪🏽 https://t.co/qgSjgpgpbS","11308","3937","249582","884","100"
"1418257821041414145","Thu Jul 22 17:13:09 +0000 2021","My beautiful queen ❤️ https://t.co/Jmbld6ySq7","18031","6918","465786","4297","406"
"1416076947680026633","Fri Jul 16 16:47:08 +0000 2021","A good weekend to everyone 😎🙏🏽 https://t.co/BRklRcvbxI","18306","7797","456484","2810","231"
"1414933377434767361","Tue Jul 13 13:03:00 +0000 2021","My love 💙 https://t.co/PH7gPrWYxT","19350","6253","515565","3135","528"
"1414194896219648000","Sun Jul 11 12:08:32 +0000 2021","Se você tiver o “ter” sem o “ser”, não pertence a você. 😉 #LR https://t.co/hD7jvmmUew","9024","4775","187780","4642","243"
"1413187283512176642","Thu Jul 08 17:24:38 +0000 2021","Peace of mind 🌊 https://t.co/LuCcZ8DlaC","10651","3455","258452","1114","151"
"1412804774886612994","Wed Jul 07 16:04:41 +0000 2021","What a magical date - 07.07 to introduce you to my new hotel @PestanaCR7 Times Square, in New York 🤩!

Book now and discover the coolest new hotel, in the best location in town!

#PestanaCR7TimesSquare #PestanaCR7 https://t.co/iD2JL8wPVA","7655","1856","93348","648","159"
"1412517448222400517","Tue Jul 06 21:02:57 +0000 2021","My baby boy ❤️🙏🏽 https://t.co/GboZaWgoKf","15804","3998","399246","977","220"
"1412109801862176769","Mon Jul 05 18:03:07 +0000 2021","🤔 https://t.co/DBZatY7zTU","12746","5717","329359","2713","244"
"1411713682376216576","Sun Jul 04 15:49:04 +0000 2021","It’s time to rest with my loves ⚓️💙 https://t.co/maxx9zsUYR","14367","4221","328945","1414","258"
"1408863983084478474","Sat Jun 26 19:05:23 +0000 2021","One of the greatest impacts I can have is to on and off the field.

With the CR7 Nike Mercurial Superfly “Spark Positivity"", I hope kids are inspired to chase their dreams.
 
Get it in select cities and retailers on 6/28⚡🎇 https://t.co/lR8CC3gaLe","7285","2525","145479","287","66"
"1408704413565325316","Sat Jun 26 08:31:19 +0000 2021","Let's go👍👍🙏🇵🇹 https://t.co/lKGNRJUHss","16028","5211","395891","2124","152"
"1408439846457196548","Fri Jun 25 15:00:01 +0000 2021","Need to defend a major title with my country and I need to maintain my physical performance. With so many physical exercises, really, I could take a good use of clear-headed. Keeping a clear head helps me to be on top of my game #clearheaded #fearless #clearmen https://t.co/e2tzWrwWZr","3397","1317","54459","148","58"
"1407818354208002055","Wed Jun 23 21:50:26 +0000 2021","Parabéns equipa! 👏🏽 Obrigado a todos pelo o apoio incondicional! 🇵🇹🌍🙌🏽
#AcreditemTantoComoNos #vamoscomtudo https://t.co/QkQwv8iH2n","18679","3783","240160","1009","131"
"1407436218997084160","Tue Jun 22 20:31:58 +0000 2021","🇵🇹❤️💪🏽 #AcreditemTantoComoNos #vamoscomtudo https://t.co/YyWYfVWkFo","10563","2468","184083","676","89"
"1405440466540273664","Thu Jun 17 08:21:33 +0000 2021","Muitos parabéns, meu amor!🎂🎉🎊
És um orgulho para o Papá! 11 anos de muitas alegrias e sorrisos! Que lutes sempre pelos teus sonhos🙏🏻Amamos-te muito ❤️ #blessed https://t.co/vJ6ajWXF8j","10809","3514","241315","1987","226"
"1405090902847242241","Wed Jun 16 09:12:31 +0000 2021","Grande vitória, equipa! Vamos em busca do nosso objectivo! Força Portugal! Vamos com tudo para dar mais uma alegria aos portugueses que tanto nos têm apoiado!

🏆💪🏽⚽️🇵🇹
#vamoscomtudo https://t.co/ZFNkqVTeUw","8661","3085","148542","308","60"
"1404118301970780160","Sun Jun 13 16:47:45 +0000 2021","Eyes on the ball 👀⚽️💪🏽 https://t.co/rH0BgRMdY5","10483","3183","217088","672","65"
"1403381513589116932","Fri Jun 11 16:00:01 +0000 2021","Don’t miss a goal in the European Championships!
Download the @Livescore app
https://t.co/4lzGWzX9Qf https://t.co/dTmdx0Z5Ts","2241","1052","42032","87","28"
"1401277948087439362","Sat Jun 05 20:41:11 +0000 2021","Muitos parabéns meus amores!🎂🎊❤️❤️

#blessed 🙏🏽 https://t.co/LVNT3PTyXn","9398","2848","243695","903","108"
"1400931901695795200","Fri Jun 04 21:46:08 +0000 2021","Bom trabalho EQUIPA! 🇵🇹👏🏽 #campeoesdaeuropa https://t.co/Cx3827VKee","6600","1371","151046","279","34"
"1400524228290650118","Thu Jun 03 18:46:11 +0000 2021","🇵🇹 #VamosComTudo https://t.co/YysMkHeoQW","9560","2037","185298","489","57"
"1399988465815666689","Wed Jun 02 07:17:15 +0000 2021","My body is my weapon. It’s the most important thing to me. In football, we are always told to eat well and train
well to have a longer professional career, but to me, recovery is a key ingredient. That's why I choose the best in recovery – @Therabody https://t.co/G8Uwy67miQ","5944","1677","87093","397","205"
"1395143962772623361","Wed May 19 22:26:55 +0000 2021","Non potrei essere più felice di vincere un altro titolo al servizio di questo grande club! Fino Alla Fine! Forza Juve! 🏆🏳️🏴🙏🏽 https://t.co/KAOOCQJvhK","14140","3702","193525","789","94"
"1394201435546472452","Mon May 17 08:01:39 +0000 2021","Excited to have signed for @livescore https://t.co/6TAhDmJK3b","5969","3461","84648","436","67"
"1393632041271496706","Sat May 15 18:19:05 +0000 2021","FINO ALLA FINE 🏳️🏴💪🏽 https://t.co/TcO0CmP4De","10114","3840","191096","419","49"
"1392887361449648139","Thu May 13 17:00:00 +0000 2021","Sai perché l’Università eCampus è la tua scelta perfetta? 
Perché è online da sempre, con lezioni ed esami a distanza e, se vuoi, anche un tutor personale che ti accompagna passo dopo passo come un vero allenatore. 
Ti aspetto! 
@uni_ecampus https://t.co/76lGUgIosZ","2004","2840","33651","192","46"
"1392829676863827969","Thu May 13 13:10:47 +0000 2021","Don’t stop here! 😉👊🏽 https://t.co/aVf3G2VC1H","20895","4748","281497","1526","157"
"1390325956678758403","Thu May 06 15:21:53 +0000 2021","👩‍❤️‍👨😘 #lovelymoments https://t.co/0gsASXfQkU","11244","4951","328533","994","105"
"1390000124957446147","Wed May 05 17:47:09 +0000 2021","The usual 🤷🏽‍♂️😅 ssssiiiimmmm 💪🏽 #winningteam https://t.co/7zVUU0lAgW","6350","2647","152867","824","93"
"1386978504923885569","Tue Apr 27 09:40:19 +0000 2021","El éxito ocurre cuando tus sueños son más grandes que tus excusas. 😉💪🏽 https://t.co/UHazCqZps2","19516","6172","344590","3320","441"
"1384985403392995332","Wed Apr 21 21:40:26 +0000 2021","Obiettivo raggiunto! Avanti cosi💪🏽👊🏽 #finoallafine https://t.co/pTFzN7K4BK","4937","1833","135506","152","29"
"1384173952860233743","Mon Apr 19 15:56:01 +0000 2021","🏳️🏴 #workdone #keepfighting https://t.co/d6S9IUinF8","8899","3976","216431","2247","211"
"1382723754653007875","Thu Apr 15 15:53:27 +0000 2021","Free your mind!😉 https://t.co/H51AO5CzQy","12802","3966","269461","1519","147"
"1381557056243691520","Mon Apr 12 10:37:24 +0000 2021","Work done! 💪🏽😘 https://t.co/lpODJMmn3M","13632","5700","384638","2644","439"
"1381279825256714240","Sun Apr 11 16:15:47 +0000 2021","Avanti Cosi! 🏳️🏴💪🏽 #finoallafine https://t.co/Qb8NuNpF9G","7047","1620","149735","226","42"
"1379903300812832769","Wed Apr 07 21:05:58 +0000 2021","Grandi ragazzi, 3 punti importantissimi !👏🏽
Abbiamo bisogno di questo spirito até ao final! 🏳️🏴💪🏽 #finoallafine https://t.co/PIjEiOHAgm","6419","1601","123905","235","35"
"1379446925523570692","Tue Apr 06 14:52:30 +0000 2021","🏳️🏴👏🏽 #juventus https://t.co/GkNBLt9Kz0","8438","2624","214751","749","45"
"1377019810282881027","Tue Mar 30 22:08:01 +0000 2021","Vitória importante rumo ao nosso objectivo. Parabéns Equipa! 💪🏼🇵🇹 #todosportugal https://t.co/acWTqvemeD","7196","1801","144198","278","42"
"1376596593277816834","Mon Mar 29 18:06:18 +0000 2021","🇵🇹❤️ https://t.co/xZJltnCgaR","9870","2193","220572","346","38"
"1375064846467796993","Thu Mar 25 12:39:41 +0000 2021","Muito importante começar a nossa qualificação para o Campeonato do Mundo com uma vitoria! Parabéns equipa 🇵🇹💪🏽 https://t.co/PlyuzvPdku","7327","2165","167856","322","53"
"1374373370674831365","Tue Mar 23 14:52:00 +0000 2021","𝐏𝐎𝐑𝐓𝐔𝐆𝐀𝐋!🇵🇹❤️ https://t.co/lX3bGfyMpb","12207","2543","215377","688","76"
"1372939732544536582","Fri Mar 19 15:55:14 +0000 2021","𝙏𝙝𝙚 𝙬𝙚𝙚𝙠𝙚𝙣𝙙 𝙞𝙨 𝙘𝙤𝙢𝙞𝙣𝙜! ⚽️👊🏽 #forzajuve https://t.co/e1SPoZV3FS","8631","2461","183649","408","47"
"1368915262209220609","Mon Mar 08 13:23:26 +0000 2021","𝑭𝒊𝒏𝒐 𝑨𝒍𝒍𝒂 𝑭𝒊𝒏𝒆! 🏳️🏴🙏🏽💪🏽 #forzajuve #championsleague https://t.co/By50J1GG28","6540","2541","142596","433","43"
"1367448356314832896","Thu Mar 04 12:14:28 +0000 2021","Did you grab a pair?! Can’t wait to see what all of you have created⚡

Only a few days left to customize my CR7 AF1 with #NikeByYou
Available now https://t.co/ahCFbRixof
#CR7ByYou #TeamNike https://t.co/QWoqpKIvLf","5042","1860","91580","330","85"
"1367191022963425283","Wed Mar 03 19:11:55 +0000 2021","Recovery time! 💪🏽 https://t.co/1NduH6HkFi","12980","3873","274708","2110","231"
"1366882482126278661","Tue Mar 02 22:45:53 +0000 2021","Grandi ragazzi! 🏳️🏴💪🏽#finoallafine https://t.co/LjCyMY1zod","7339","1559","144155","229","34"
"1363984962270158850","Mon Feb 22 22:52:11 +0000 2021","Vittoria importante! Felice di aver dato il mio contributo! Avanti così ragazzi! 🚀 🏳️🏴💪🏽 https://t.co/FC9PCpK7bh","11925","3005","195231","678","103"
"1363129203047223296","Sat Feb 20 14:11:42 +0000 2021","Thank you for the endless love and support! To celebrate my birthday month, my gift back to you is the opportunity to customize your own CR7 AF1 with #NikeByYou.⭐
 
Launching Monday, February 22, but you can start designing NOW: https://t.co/ahCFbRixof
 
#CR7byYou #TeamNike https://t.co/OAYW1y7dym","6007","2334","86269","516","166"
"1361666128645398528","Tue Feb 16 13:17:58 +0000 2021","Tomorrow we have a very importante game against a very strong team and I can only hope that it may be the beggining of the long walk we want to take until the final. Respect for the opponent, ambition for the victory and 100% focus on our goals. Let’s go, guys! Fino Alla Fine! 💪🏽 https://t.co/ukrV7tM3S4","11239","3280","173063","1065","85"
"1360722571042426883","Sat Feb 13 22:48:36 +0000 2021","Non sarà questa sconfitta ad abatterci! Alziamo la testa e pensiamo alla champions ! 🏳️🏴 #finoallafine https://t.co/lF8GJL4DbG","4576","1714","107828","289","28"
"1359909069423865856","Thu Feb 11 16:56:02 +0000 2021","Moments ❤️ https://t.co/viQfGEfxqs","20417","4528","504233","1757","289"
"1359263318431723525","Tue Feb 09 22:10:03 +0000 2021","Vaaammooosss Juve!🏳️🏴
Questo è lo spirito! FINALE #coppaitalia  #finoallafine 💪🏽👊🏽 https://t.co/XrwpPQXHid","8597","1925","158190","324","39"
"1358137564587319299","Sat Feb 06 19:36:43 +0000 2021","Happy to score and help the team against a tough opponent! 3 important points! 
Well done lads 👏🏽💪🏽 #finoallafine https://t.co/bVHENpx2X6","10587","2459","168454","357","45"
"1357379984399212545","Thu Feb 04 17:26:21 +0000 2021","Done ⚽️💪🏽
Have a good day!😉👊🏽 https://t.co/DN9lo4gMbS","13001","5226","240583","1224","104"
"1356733030962987008","Tue Feb 02 22:35:36 +0000 2021","Grande vittoria di squadra! Abbiamo bisogno di questo spirito #finoallafine 🏳️🏴💪🏽 https://t.co/lNyV5hGE2n","14233","3231","226910","815","93"
"1355924395064233986","Sun Jan 31 17:02:22 +0000 2021","Home sweet home! ❤️😍 https://t.co/7MaSXDfTYm","19318","5430","484493","2072","348"
"1355599316300292097","Sat Jan 30 19:30:37 +0000 2021","Altri 3 punti importantissimi ! Avanti così 🏳️🏴💪🏽 #finoallafine https://t.co/l5HfUkfLcS","6096","1374","143345","203","28"
"1354806671432798222","Thu Jan 28 15:00:56 +0000 2021","Winning team! The normal 🤷🏽‍♂️💪🏽😅 https://t.co/ydfIaBDDXm","9518","1970","218763","686","113"
"1354421378917814275","Wed Jan 27 13:29:55 +0000 2021","Felicidades ao amor da minha vida ❤️ https://t.co/2xTR9GKmUZ","18050","3963","428881","2822","494"
