date,oil,coal
2017-03-30,1049.29,1715.0675651023698
2017-03-31,1074.92,1756.4679956911448
2017-04-01,1091.72,1761.0261841934805
2017-04-02,1107.59,1800.5726569382487
2017-04-03,1151.74,1783.1574921094332
2017-04-04,1156.44,1751.8435625152706
2017-04-05,1135.09,1742.205074017083
2017-04-06,1188.37,1834.025862522658
2017-04-07,1186.58,1756.7197715187249
2017-04-08,1184.98,1767.058544949956
2017-04-09,1197.21,1700.081597319548
2017-04-10,1190.34,1803.6765530490113
2017-04-11,1208.07,1816.6313717297173
2017-04-12,1207.14,1798.3946443693446
2017-04-13,1205.89,1816.6979169506062
2017-04-14,1190.8,1799.2035030589218
2017-04-15,1188.0,1778.9615583266238
2017-04-16,1187.22,1802.4638902260212
2017-04-17,1194.9,1767.895548907875
2017-04-18,1217.57,1822.0384466611713
2017-04-19,1215.51,1764.1795196684632
2017-04-20,1240.79,1837.259973092557
2017-04-21,1235.94,1774.3477934750229
2017-04-22,1235.56,1756.5611223252527
2017-04-23,1232.2,1772.7647855877467
2017-04-24,1250.94,1823.7071743321558
2017-04-25,1267.58,1764.4112221873784
2017-04-26,1294.83,1785.3365586886362
2017-04-27,1319.7,1825.948533670623
2017-04-28,1331.28,1791.6293038724273
2017-04-29,1327.2,1764.084021927977
2017-04-30,1347.91,1723.5143210916367
2017-05-01,1434.32,1773.4123563122125
2017-05-02,1473.9,1797.1194193334852
2017-05-03,1492.77,1803.5311440895605
2017-05-04,1608.91,1716.1970232859455
2017-05-05,1618.03,1790.70724717798
2017-05-06,1578.8,1778.8477475214981
2017-05-07,1596.72,1804.7865523285682
2017-05-08,1723.35,1795.7077422153118
2017-05-09,1833.49,1789.2857828163349
2017-05-10,1788.44,1780.3922630507016
2017-05-11,1873.93,1788.9504506094158
2017-05-12,1856.15,1814.194405577273
2017-05-13,1812.99,1775.9506791460028
2017-05-14,1831.42,1791.8921329873813
2017-05-15,1812.8,1807.9630079668345
2017-05-16,1785.94,1792.9343506537398
2017-05-17,1864.05,1794.2348334462338
2017-05-18,1904.48,1748.0188561493735
2017-05-19,2004.52,1804.8736552776752
2017-05-20,2084.73,1844.2244029787557
2017-05-21,2119.08,1749.9531720592965
2017-05-22,2303.9,1842.3318628905674
2017-05-23,2320.82,1821.5310029316258
2017-05-24,2523.72,1811.0651767283762
2017-05-25,2763.71,1760.3748742198406
2017-05-26,2573.79,1837.5364157595554
2017-05-27,2260.2,1754.9663065916195
2017-05-28,2267.34,1747.408083432616
2017-05-29,2307.05,1808.4084715422368
2017-05-30,2301.96,1814.8527971042674
2017-05-31,2311.08,1762.407371816612
2017-06-01,2448.39,1775.8062048229342
2017-06-02,2488.55,1727.7381693133461
2017-06-03,2581.91,1781.3678293372193
2017-06-04,2585.89,1799.6356296225172
2017-06-05,2686.81,1789.5798179637623
2017-06-06,2999.91,1773.1034800465006
2017-06-07,2869.38,1755.720646150046
2017-06-08,2815.3,1811.5699459487753
2017-06-09,2901.71,1801.3349443094282
2017-06-10,2950.99,1810.8216486883423
2017-06-11,2996.6,1798.390906688372
2017-06-12,2997.26,1775.6596090858516
2017-06-13,2789.04,1738.5355216369076
2017-06-14,2786.83,1745.1689162369116
2017-06-15,2534.71,1757.0314021969643
2017-06-16,2539.92,1712.963804310074
2017-06-17,2685.19,1711.8531261253154
2017-06-18,2662.1,1712.5020857199365
2017-06-19,2662.85,1735.1551766481796
2017-06-20,2763.45,1721.123211065043
2017-06-21,2772.01,1762.1293839116124
2017-06-22,2723.74,1665.9544936318591
2017-06-23,2765.17,1702.3398505038185
2017-06-24,2757.94,1699.3096085645775
2017-06-25,2682.26,1706.6955014064183
2017-06-26,2615.25,1644.431537017
2017-06-27,2552.45,1678.6683643485333
2017-06-28,2603.98,1617.7977190096915
2017-06-29,2588.83,1697.0691955466364
2017-06-30,2559.25,1681.8682127649508
2017-07-01,2515.27,1705.8140676706641
2017-07-02,2514.28,1702.7236942851478
2017-07-03,2595.0,1729.4058948637373
2017-07-04,2631.59,1623.3801130420406
2017-07-05,2622.65,1617.632988241888
2017-07-06,2616.72,1614.077142142792
2017-07-07,2916.14,1638.4680704920931
2017-07-08,2571.34,1631.4702670967797
2017-07-09,2635.49,1608.4224396030368
2017-07-10,2537.16,1633.1260722442946
2017-07-11,2413.47,1669.346832094252
2017-07-12,2423.71,1619.5320838810567
2017-07-13,2425.22,1629.644382085215
2017-07-14,2363.25,1611.0460293571803
2017-07-15,2231.14,1610.1193935681586
2017-07-16,2058.77,1559.8840108682562
2017-07-17,2230.49,1648.0001200332679
2017-07-18,2387.61,1568.6994212743052
2017-07-19,2397.17,1607.970333800736
2017-07-20,2900.7,1558.4012877838684
2017-07-21,2838.41,1557.7850085595735
2017-07-22,2862.42,1524.9489010072473
2017-07-23,2832.18,1546.9817392161328
2017-07-24,2777.26,1511.773770302652
2017-07-25,2768.08,1545.7626612250997
2017-07-26,2610.76,1477.671855525432
2017-07-27,2693.32,1519.221499196222
2017-07-28,2897.45,1502.5920485330244
2017-07-29,2808.76,1494.0740619943804
2017-07-30,2758.53,1494.5469767424627
2017-07-31,2889.62,1478.0751341495352
2017-08-01,2921.35,1519.0315139760758
2017-08-02,2762.53,1463.9162829437134
2017-08-03,2813.31,1448.6297826347654
2017-08-04,2899.33,1463.9663767243835
2017-08-05,3290.01,1466.942838478409
2017-08-06,3293.29,1440.6776675785177
2017-08-07,3397.68,1490.616688169838
2017-08-08,3484.85,1428.90249536374
2017-08-09,3422.76,1403.5840033357056
2017-08-10,3453.45,1487.9063861905604
2017-08-11,3679.72,1429.8790029114732
2017-08-12,3949.92,1481.662061905028
2017-08-13,4208.39,1465.3675623030754
2017-08-14,4325.13,1464.6828780173298
2017-08-15,4455.97,1413.4818915339658
2017-08-16,4381.23,1395.1813551088492
2017-08-17,4484.7,1391.1639093394258
2017-08-18,4370.13,1406.9298518160012
2017-08-19,4243.26,1418.8063878646344
2017-08-20,4196.29,1444.9094526768154
2017-08-21,4109.14,1393.857970334845
2017-08-22,4128.76,1340.578214425161
2017-08-23,4255.78,1365.1101267606311
2017-08-24,4376.39,1340.286985233484
2017-08-25,4455.7,1338.9909042181089
2017-08-26,4379.28,1382.4522452232134
2017-08-27,4416.59,1332.700528056542
2017-08-28,4403.93,1359.0053561619036
2017-08-29,4625.68,1362.932712857639
2017-08-30,4626.52,1314.0507911343063
2017-08-31,4736.05,1287.8670972990365
2017-09-01,4892.01,1320.289077871387
2017-09-02,4975.04,1259.577384364968
2017-09-03,4714.08,1302.8260184151663
2017-09-04,4591.63,1273.279045391252
2017-09-05,4427.84,1272.0046371412445
2017-09-06,4617.25,1345.5836059621174
2017-09-07,4655.04,1263.2522102762152
2017-09-08,4661.0,1302.8575934547519
2017-09-09,4308.82,1308.3559267311762
2017-09-10,4245.44,1233.2647582094235
2017-09-11,4261.67,1242.5303748339343
2017-09-12,4344.65,1275.4133894015604
2017-09-13,4131.98,1238.196476015643
2017-09-14,3920.6,1198.0759061448846
2017-09-15,3733.45,1235.2504944151751
2017-09-16,3808.84,1206.9973832383598
2017-09-17,3664.81,1221.9738141123619
2017-09-18,4079.23,1181.012283763273
2017-09-19,4094.07,1216.7900751930638
2017-09-20,4031.39,1238.3356108525036
2017-09-21,3916.42,1231.1059206889738
2017-09-22,3758.27,1172.0228274782314
2017-09-23,3819.21,1149.5894590208595
2017-09-24,3796.15,1187.8040246035032
2017-09-25,3950.25,1213.7070960737528
2017-09-26,3969.89,1192.3102806721188
2017-09-27,4210.05,1149.0104521626874
2017-09-28,4279.31,1210.7805972196356
2017-09-29,4214.63,1208.302426778102
2017-09-30,4358.43,1175.7352092834406
2017-10-01,4403.74,1150.0352355637665
2017-10-02,4470.23,1089.7968316842855
2017-10-03,4432.47,1126.6064347127992
2017-10-04,4352.31,1139.5001602811635
2017-10-05,4362.64,1102.8203714409728
2017-10-06,4413.27,1122.8489886757075
2017-10-07,4443.88,1107.9588721942653
2017-10-08,4624.14,1128.670106103967
2017-10-09,4878.71,1120.722821190858
2017-10-10,4922.17,1126.6336007631967
2017-10-11,4873.73,1026.7102444948887
2017-10-12,5446.91,1126.8312184563088
2017-10-13,5840.3,1078.916116214753
2017-10-14,5837.7,1098.978570654466
2017-10-15,5852.48,1075.83917517957
2017-10-16,5776.23,1087.5235174515233
2017-10-17,5800.35,1060.580996627429
2017-10-18,5603.82,1095.8135385187654
2017-10-19,5744.35,1071.2371476473518
2017-10-20,6060.11,1025.3497035278165
2017-10-21,6194.88,1015.1329889881404
2017-10-22,6076.26,1009.4498290731004
2017-10-23,6075.59,999.7809347624111
2017-10-24,5935.52,1043.2005325514608
2017-10-25,5754.33,1024.9266705318007
2017-10-26,5976.8,1017.8366477674442
2017-10-27,5988.39,1043.6563352133412
2017-10-28,5876.72,1026.231137874029
2017-10-29,6255.71,1003.0618960033628
2017-10-30,6214.99,997.5809664268254
2017-10-31,6470.43,1001.4152200030752
2017-11-01,6767.31,989.0302691368029
2017-11-02,7367.33,1017.2453633747969
2017-11-03,7461.29,1002.6751598911702
2017-11-04,7492.86,990.3878970827918
2017-11-05,7617.48,952.6025256109505
2017-11-06,7445.77,987.7376653787885
2017-11-07,7253.32,989.816451768951
2017-11-08,7776.42,951.6590598631652
2017-11-09,7446.83,1010.1546184752214
2017-11-10,7312.0,964.6349279532624
2017-11-11,6873.15,984.4969378920415
2017-11-12,6625.05,1003.2206818142851
2017-11-13,6811.19,931.649981891956
2017-11-14,6764.98,943.4749909840182
2017-11-15,7342.25,965.8770643794605
2017-11-16,7967.38,922.0258759405635
2017-11-17,8004.59,909.7765826364254
2017-11-18,7884.99,894.6340564707987
2017-11-19,8101.91,920.3478575704805
2017-11-20,8336.86,866.6233333531044
2017-11-21,8348.66,879.9801511129771
2017-11-22,8302.26,918.321142097016
2017-11-23,8267.4,881.4602316608529
2017-11-24,8374.16,907.0497850077118
2017-11-25,8790.92,935.4089735228922
2017-11-26,9522.93,865.7444669481995
2017-11-27,9818.35,838.8406321155379
2017-11-28,10125.7,868.3766856559785
2017-11-29,11517.4,898.9678126344741
2017-11-30,10801.0,800.0390225856966
2017-12-01,11046.7,860.3117974568725
2017-12-02,11320.2,807.3233289248478
2017-12-03,11858.7,843.615116044436
2017-12-04,11657.2,813.8501207259205
2017-12-05,12032.0,812.7834132335581
2017-12-06,14369.1,729.0705017950227
2017-12-07,17899.7,738.8376358691268
2017-12-08,18353.4,815.3471866424625
2017-12-09,16783.0,763.5296446057636
2017-12-10,15850.6,773.1953478690045
2017-12-11,17513.9,757.8617487355048
2017-12-12,17781.8,733.5699058559045
2017-12-13,17653.1,764.920576237517
2017-12-14,17085.8,789.2615135001934
2017-12-15,18154.1,713.2706607641411
2017-12-16,19716.7,702.1885250316041
2017-12-17,20089.0,678.2086221029523
2017-12-18,19371.0,775.4146801106846
2017-12-19,19177.8,659.1727386585067
2017-12-20,17934.7,695.9741844651267
2017-12-21,17567.7,712.8743101106172
2017-12-22,15943.4,705.9289678568618
2017-12-23,15603.2,676.7739077996428
2017-12-24,14626.0,756.0384604637935
2017-12-25,14593.0,647.600170400532
2017-12-26,16461.2,691.9804941060802
2017-12-27,16930.9,677.885019864721
2017-12-28,15888.4,686.1320914795945
2017-12-29,15279.0,659.2361071155583
2017-12-30,14681.9,667.689054459188
2017-12-31,14377.4,666.4805921390415
2018-01-01,14112.2,648.3699341058897
2018-01-02,15444.6,681.641864337809
2018-01-03,15572.8,616.2871159620404
2018-01-04,15739.7,661.7338273166587
2018-01-05,17705.2,649.4199002531973
2018-01-06,17712.4,647.6018761920367
2018-01-07,17579.6,618.1278543491583
2018-01-08,16537.9,666.1773554223171
2018-01-09,15497.5,582.2004528541615
2018-01-10,14973.3,580.1876003377425
2018-01-11,15018.8,512.0685414614429
2018-01-12,14229.9,616.0001406914924
2018-01-13,14659.5,571.5511677745629
2018-01-14,14511.8,548.7260721648546
2018-01-15,14445.5,616.179573583511
2018-01-16,13843.1,598.4442055947937
2018-01-17,11678.0,572.2460274897176
2018-01-18,12107.3,564.1948966684619
2018-01-19,11992.8,570.0650740628768
2018-01-20,13103.0,569.285432449908
2018-01-21,12895.9,577.7171146560052
2018-01-22,11966.4,564.2803757625501
2018-01-23,11377.6,530.3627318291228
2018-01-24,11501.4,522.4099738137603
2018-01-25,11785.7,566.0410891593141
2018-01-26,11656.7,559.0053077696081
2018-01-27,11614.9,508.6866022193914
2018-01-28,12040.3,536.7596676693248
2018-01-29,11875.6,490.35766496161807
2018-01-30,11307.2,494.5866509178448
2018-01-31,10381.6,515.6223111119938
2018-02-01,10288.8,550.0601273154198
2018-02-02,9142.28,495.54433091975176
2018-02-03,9430.75,494.76384085313424
2018-02-04,9334.87,496.2890572079452
2018-02-05,8364.84,521.4796015977482
2018-02-06,7850.7,472.2700804600382
2018-02-07,8509.11,461.409288204029
2018-02-08,8558.77,449.59008105238973
2018-02-09,8736.98,519.4089783257294
2018-02-10,9122.55,430.50591888738563
2018-02-11,8616.13,418.9473109995268
2018-02-12,8985.92,408.24041549205504
2018-02-13,8958.47,398.676357790556
2018-02-14,9518.54,414.0215824607277
2018-02-15,10234.8,453.3294395613946
2018-02-16,10324.1,424.77538602161343
2018-02-17,11139.5,408.4270901126065
2018-02-18,11349.8,418.538539555945
2018-02-19,11273.8,443.41326377152865
2018-02-20,11958.5,401.70956596910264
2018-02-21,11418.5,429.86190587479996
2018-02-22,11039.1,387.13461977812614
2018-02-23,10487.3,384.20927388483966
2018-02-24,10597.2,382.7650596146507
2018-02-25,9923.22,423.73565435186873
2018-02-26,10475.0,351.7866589839139
2018-02-27,10878.5,395.9250371637527
2018-02-28,11089.8,396.9919470404355
2018-03-01,11052.3,360.235449570151
2018-03-02,11189.0,380.02358142119857
2018-03-03,11528.2,330.4360469253016
2018-03-04,11512.6,327.2735134510696
2018-03-05,11704.1,357.2702459044997
2018-03-06,11500.1,386.4544511750619
2018-03-07,10929.5,325.03055621801656
2018-03-08,10147.4,344.37210413537156
2018-03-09,9466.35,357.87454667881707
2018-03-10,9531.32,318.5247565248467
2018-03-11,9711.89,373.54926447841694
2018-03-12,9937.5,306.37235662982397
2018-03-13,9470.38,271.1889807631262
2018-03-14,9355.85,311.80874426123296
2018-03-15,8428.35,318.61945749793506
2018-03-16,8585.15,350.64080766655457
2018-03-17,8346.53,328.10662196232255
2018-03-18,8245.51,249.51728089130725
2018-03-19,8675.87,284.5729843411111
2018-03-20,9051.02,215.2594300319101
2018-03-21,9177.37,257.16224928431893
2018-03-22,9100.71,244.33349391893125
2018-03-23,8879.62,211.17885922133112
2018-03-24,8996.18,290.52873127077095
2018-03-25,8682.01,212.3318512077695
2018-03-26,8530.08,176.45641512202272
2018-03-27,8232.78,170.9336033971026
2018-03-28,8122.89,140.27100557726797
2018-03-29,7994.33,186.34653560661206
2018-03-30,7276.66,171.1391421269915
2018-03-31,7207.85,133.73971300376823
2018-04-01,7060.95,105.85371824789544
2018-04-02,7135.47,151.26727228196756
2018-04-03,7530.94,151.58441256080502
2018-04-04,7469.88,110.28049687098589
2018-04-05,6933.82,110.16471378599525
2018-04-06,6857.49,125.87250014776777
2018-04-07,7050.54,103.39702789703524
2018-04-08,7111.56,84.20391614062827
2018-04-09,7178.11,101.8027690940229
2018-04-10,6872.41,95.89476986787372
2018-04-11,6968.32,53.94221069160995
2018-04-12,7899.23,111.50588171695321
2018-04-13,8183.96,66.15957157582721
2018-04-14,8140.71,47.19410621109992
2018-04-15,8338.42,70.21090113949852
2018-04-16,8371.15,92.25354393061131
2018-04-17,8285.96,50.95886698915218
2018-04-18,8197.8,49.95367429427979
2018-04-19,8298.69,80.10025988495455
2018-04-20,8880.23,70.58921681880153
2018-04-21,8997.57,61.66685821413465
2018-04-22,9001.64,23.668647464881428
2018-04-23,8958.55,0.0
